domain_a,domain_b,pair,n_elites_period,n_diversified_period,n_pair,expected_qi,assoc_log2,assoc_ci_low,assoc_ci_high,assoc_boot_se,p_value,share_of_diversified,log_or_uncond,se_uncond,ci_low_uncond,ci_high_uncond,p_value_uncond,q_value,q_value_uncond,direction,country,cohort
Ideational,Security,Ideational + Security,1528,290,11,20.035280930070172,-0.8364708228722639,-1.7786465511985554,-0.24354853378398425,0.3698922935794926,0.033483258370814596,0.03793103448275862,-2.356157599420398,0.31740310590437454,-2.978267686992972,-1.7340475118478236,1.1429438887491735e-13,0.0502248875562219,2.285887777498347e-13,not distinguishable,United Kingdom,1575
Economic,Security,Economic + Security,1528,290,12,14.985240650687286,-0.30896570871645523,-1.0984655669643641,0.24501189365702064,0.35057930399348736,0.35132433783108447,0.041379310344827586,-0.2800400162194392,0.31050557951854424,-0.8886309520757859,0.3285509196369075,0.36711848793304735,0.35132433783108447,0.36711848793304735,not distinguishable,United Kingdom,1575
Political,Ideational,Political + Ideational,1944,432,157,161.61079299246043,-0.041628317013693426,-0.10242702170762441,0.016535008728608514,0.030137150289240473,0.16541729135432284,0.36342592592592593,-9.35447507253696,1.417206135852437,-12.132199098807737,-6.576751046266184,4.093718355691793e-11,0.19850074962518743,6.14057753353769e-11,not distinguishable,United Kingdom,1600
Political,Economic,Political + Economic,1944,432,78,93.79118909982341,-0.26443031269809086,-0.42164558728418555,-0.13491736058056994,0.07374658526057735,0.0009995002498750624,0.18055555555555555,-1.7452407004825627,0.1452865455576268,-2.0300023297755114,-1.4604790711896143,3.058230328847508e-33,0.001999000499750125,1.8349381973085048e-32,dissociated,United Kingdom,1600
Political,Security,Political + Security,1944,432,107,86.59801788095174,0.3036248674033253,0.18389035270566098,0.4386264210468861,0.06459627209970292,0.0004997501249375312,0.24768518518518517,-0.7337198118457359,0.1457417624797147,-1.0193736663059767,-0.44806595738549504,4.793910406835398e-07,0.0014992503748125937,5.752692488202478e-07,associated,United Kingdom,1600
Ideational,Economic,Ideational + Economic,1944,432,57,36.59801790196628,0.632219848439877,0.4053983623519015,0.8517412626334503,0.11108824302251549,0.0004997501249375312,0.13194444444444445,-1.4304371337640909,0.1571486495477035,-1.7384484868775898,-1.122425780650592,8.831972646554052e-20,0.0014992503748125937,1.7663945293108104e-19,associated,United Kingdom,1600
Ideational,Security,Ideational + Security,1944,432,18,33.7911891202138,-0.8903126629309146,-1.5742854998877112,-0.4366596684570576,0.28329170403553183,0.005997001499250375,0.041666666666666664,-2.5622786974634097,0.24794547457941613,-3.0482518276390653,-2.076305567287754,4.943317852800639e-25,0.008995502248875561,1.4829953558401919e-24,dissociated,United Kingdom,1600
Economic,Security,Economic + Security,1944,432,15,19.61079300458432,-0.37570175531454564,-1.1316098686541116,0.129748647480876,0.31955558280716706,0.2143928035982009,0.034722222222222224,-0.7547644647366302,0.27253468427277777,-1.2889324459112745,-0.2205964835619858,0.0056155270117237595,0.2143928035982009,0.0056155270117237595,not distinguishable,United Kingdom,1600
Political,Ideational,Political + Ideational,1481,292,99,107.78123956169082,-0.12201487740516286,-0.20535786972536632,-0.052048281563380885,0.03806660105371648,0.004997501249375313,0.339041095890411,-9.384702784205862,1.4186820894510657,-12.16531967952995,-6.604085888881773,3.7133800474760476e-11,0.0074962518740629685,7.426760094952095e-11,dissociated,United Kingdom,1625
Political,Economic,Political + Economic,1481,292,58,69.4021924834861,-0.2569010817694335,-0.4250696357766211,-0.12030891352756258,0.07793814869561513,0.0024987506246876563,0.19863013698630136,-1.7867934047254472,0.1651351611264149,-2.1104583205332204,-1.463128488917674,2.762117515055692e-27,0.004997501249375313,1.6572705090334153e-26,dissociated,United Kingdom,1625
Political,Security,Political + Security,1481,292,50,29.81656794178209,0.7361769487890898,0.5080533001184071,0.9648932700514143,0.1162735595090333,0.0004997501249375312,0.17123287671232876,-0.6309125413237486,0.20496262987309652,-1.032639295875018,-0.22918578677247947,0.0020826677845902143,0.0014992503748125937,0.0024992013415082574,associated,United Kingdom,1625
Ideational,Economic,Ideational + Economic,1481,292,70,49.81656795403253,0.48658973681566314,0.3173701467147465,0.6783798077279473,0.09044798478729005,0.0004997501249375312,0.23972602739726026,-1.0197183956166107,0.15630363093322006,-1.326073512245722,-0.7133632789874994,6.847568040735473e-11,0.0014992503748125937,1.0271352061103209e-10,associated,United Kingdom,1625
Ideational,Security,Ideational + Security,1481,292,10,21.402192493864643,-1.0606859684967478,-2.0262361360821024,-0.4640202770110338,0.39810487897596447,0.018490754622688656,0.03424657534246575,-2.4810801902939006,0.3301749554704483,-3.128223103015979,-1.8339372775718221,5.715465981467019e-14,0.022188905547226388,1.7146397944401056e-13,dissociated,United Kingdom,1625
Economic,Security,Economic + Security,1481,292,5,13.781239565143796,-1.3766176822889002,-3.0603645407429108,-0.5209705154816744,0.6280314218627991,0.03798100949525238,0.017123287671232876,-1.1433421251156948,0.44468724700382917,-2.0149291292431997,-0.27175512098818966,0.010137160989228218,0.03798100949525238,0.010137160989228218,dissociated,United Kingdom,1625
Political,Ideational,Political + Ideational,1511,358,102,114.05497479073897,-0.16041620233906745,-0.2572509009430276,-0.07955401149476658,0.045481044720299964,0.001999000499750125,0.2849162011173184,-9.355093021365988,1.4185777314407373,-12.135505374989833,-6.574680667742143,4.2611975162542016e-11,0.0029985007496251873,6.391796274381303e-11,dissociated,United Kingdom,1650
Political,Economic,Political + Economic,1511,358,81,100.01148779804076,-0.3024884368693802,-0.43564559323764884,-0.19989476792998398,0.06130685415300762,0.0004997501249375312,0.22625698324022347,-1.2501302333195687,0.15056163227412958,-1.5452310325768628,-0.9550294340622747,1.0141840519435704e-16,0.0009995002498750624,3.042552155830711e-16,dissociated,United Kingdom,1650
Political,Security,Political + Security,1511,358,87,55.933537393297414,0.6327302328452772,0.4722173379475468,0.8086398452598361,0.08668465051093883,0.0004997501249375312,0.2430167597765363,-0.19606724032415052,0.173377645818174,-0.5358874261277715,0.14375294547947054,0.2581106324684236,0.0009995002498750624,0.2581106324684236,associated,United Kingdom,1650
Ideational,Economic,Ideational + Economic,1511,358,74,42.93353740836657,0.7784309688990134,0.5919144846095615,0.9729221454651823,0.09961725324383958,0.0004997501249375312,0.20670391061452514,-1.0103983200241087,0.15232277544794923,-1.3089509599020892,-0.7118456801461281,3.2832715867359794e-11,0.0009995002498750624,6.391796274381303e-11,associated,United Kingdom,1650
Ideational,Security,Ideational + Security,1511,358,5,24.011487809347926,-2.155954532467199,-3.877713075564267,-1.3229912117638412,0.6355698553165966,0.004997501249375313,0.013966480446927373,-3.6630045818439503,0.4378252317027668,-4.521142035981374,-2.8048671277065274,5.942421246324309e-17,0.005997001499250375,3.042552155830711e-16,dissociated,United Kingdom,1650
Economic,Security,Economic + Security,1511,358,9,21.054974800208324,-1.1820214573150545,-2.2203350255849634,-0.541027853226868,0.4494155281924589,0.01649175412293853,0.025139664804469275,-1.042917609152133,0.34318126899896184,-1.7155528963900983,-0.3702823219141679,0.0023738842801220047,0.01649175412293853,0.0028486611361464055,dissociated,United Kingdom,1650
Political,Ideational,Political + Ideational,1634,347,85,102.95350403775991,-0.27498618593774876,-0.4077078042122806,-0.17232493293803328,0.05964470621070281,0.0004997501249375312,0.24495677233429394,-9.670525120062194,1.4191990995070685,-12.452155355096048,-6.888894885028341,9.487405552502781e-12,0.0007496251874062968,1.8974811105005563e-11,dissociated,United Kingdom,1675
Political,Economic,Political + Economic,1634,347,59,79.5774176007204,-0.4285057813438985,-0.6337949543001171,-0.2746828869266589,0.09286484796455483,0.0004997501249375312,0.17002881844380405,-1.7298980615496622,0.15746315944456357,-2.0385258540610067,-1.4212702690383177,4.4602414859663e-28,0.0007496251874062968,2.67614489157978e-27,dissociated,United Kingdom,1675
Political,Security,Political + Security,1634,347,82,43.469078347615294,0.9079048273641938,0.7010574157370971,1.129255908653516,0.10826158861740395,0.0004997501249375312,0.23631123919308358,-0.3621146672345505,0.1611055969007082,-0.6778816371599385,-0.04634769730916244,0.024596269822610792,0.0007496251874062968,0.024596269822610792,associated,United Kingdom,1675
Ideational,Economic,Ideational + Economic,1634,347,100,61.46907836042318,0.6975750844082904,0.526522439656413,0.885113203128041,0.09309098237991235,0.0004997501249375312,0.2881844380403458,-0.8356354799150577,0.1380998889365473,-1.1063112622306903,-0.5649596975994251,1.4399441742948465e-09,0.0007496251874062968,2.1599162614422696e-09,associated,United Kingdom,1675
Ideational,Security,Ideational + Security,1634,347,13,33.57741761125898,-1.3358566049135305,-2.2569794810005406,-0.8084751262407536,0.36938100580672356,0.004997501249375313,0.037463976945244955,-2.913995190848845,0.28847036731610864,-3.479397110788418,-2.348593270909272,5.438094413085699e-24,0.005997001499250375,1.6314283239257097e-23,dissociated,United Kingdom,1675
Economic,Security,Economic + Security,1634,347,8,25.953504042222182,-1.637924088623243,-2.832355843506833,-0.9472044104887061,0.493422339519553,0.010494752623688156,0.023054755043227664,-1.4097594308261872,0.35842452183674905,-2.1122714936262152,-0.7072473680261591,8.381844499234177e-05,0.010494752623688158,0.00010058213399081013,dissociated,United Kingdom,1675
Political,Ideational,Political + Ideational,1913,470,110,131.39255127595257,-0.2553167200622952,-0.3732365294481747,-0.15304949507799856,0.05560822780241165,0.0004997501249375312,0.23404255319148937,-9.715411096991934,1.4181533380502884,-12.4949916395705,-6.935830554413369,7.346484845678898e-12,0.0007496251874062968,1.1019727268518348e-11,dissociated,United Kingdom,1700
Political,Economic,Political + Economic,1913,470,68,100.29605076757646,-0.557263221349971,-0.762327438076232,-0.39206137400988633,0.09667412322092492,0.0004997501249375312,0.14468085106382977,-1.7820899341802279,0.14321732650480506,-2.062795894129646,-1.50138397423081,1.5217090100243872e-35,0.0007496251874062968,4.5651270300731614e-35,dissociated,United Kingdom,1700
Political,Security,Political + Security,1913,470,105,51.3113979399804,1.0259015838880934,0.8458823317924792,1.2257332577049331,0.09773354030350478,0.0004997501249375312,0.22340425531914893,-0.006874408872349857,0.1450761321138569,-0.29122362781550937,0.27747481007080965,0.9622065137689092,0.0007496251874062968,0.9622065137689092,associated,United Kingdom,1700
Ideational,Economic,Ideational + Economic,1913,470,152,98.31139795611058,0.6260598703853146,0.485752060268378,0.7878442612479815,0.07580915738390816,0.0004997501249375312,0.32340425531914896,-1.1473957806774633,0.11854602434404916,-1.3797459883917997,-0.9150455729631269,3.7066233287563367e-22,0.0007496251874062968,7.413246657512672e-22,associated,United Kingdom,1700
Ideational,Security,Ideational + Security,1913,470,18,50.296050781219215,-1.4571910660230596,-2.142632867478301,-0.9752951008059426,0.2955061831465026,0.0009995002498750624,0.03829787234042553,-3.1933571679428554,0.24890880492044354,-3.6812184255869247,-2.705495910298786,1.1219184512216445e-37,0.0011994002998500749,6.731510707329867e-37,dissociated,United Kingdom,1700
Economic,Security,Economic + Security,1913,470,17,38.392551279160735,-1.1521389539350455,-1.8926304895957493,-0.6508828395521113,0.30751808029899835,0.0014992503748125937,0.036170212765957444,-1.094563484458364,0.25646333654096853,-1.5972316240786624,-0.5918953448380657,1.9730929212423256e-05,0.0014992503748125937,2.3677115054907906e-05,dissociated,United Kingdom,1700
Political,Ideational,Political + Ideational,2659,716,168,196.288205163469,-0.22389516147472827,-0.32045317617954616,-0.14017154512824304,0.04634931921716071,0.0004997501249375312,0.2346368715083799,-9.845042240129796,1.4168794355528356,-12.622125933813354,-7.067958546446238,3.694574696085788e-12,0.0005997001499250374,5.541862044128682e-12,dissociated,United Kingdom,1725
Political,Economic,Political + Economic,2659,716,113,160.8098119327997,-0.5071418979287812,-0.6581651911157089,-0.3857365295767343,0.07026770892583832,0.0004997501249375312,0.15782122905027932,-1.530962415716036,0.11355544222101574,-1.7535310824692267,-1.3083937489628452,1.9943213189705412e-41,0.0005997001499250374,3.9886426379410824e-41,dissociated,United Kingdom,1725
Political,Security,Political + Security,2659,716,168,91.90198287570759,0.8667528751915208,0.7238630351607448,1.0125850675357826,0.07326320968993937,0.0004997501249375312,0.2346368715083799,0.19076575328192333,0.11664610223964404,-0.037860607107779,0.41939211367162565,0.10196034160792647,0.0005997001499250374,0.10196034160792648,associated,United Kingdom,1725
Ideational,Economic,Ideational + Economic,2659,716,207,130.90198290161328,0.6591242898652308,0.5469107848178275,0.7883153226455414,0.06199759668445809,0.0004997501249375312,0.28910614525139666,-1.4558213611160182,0.09919716315652546,-1.650247800902808,-1.2613949213292284,9.179957293670272e-49,0.0005997001499250374,2.7539871881010814e-48,associated,United Kingdom,1725
Ideational,Security,Ideational + Security,2659,716,27,74.80981195380959,-1.4534062241471224,-1.9933918686206114,-1.0409511777093563,0.2388769506217574,0.0004997501249375312,0.03770949720670391,-3.321302643214674,0.20417884594667293,-3.7214931812701533,-2.921112105159195,1.7026251065164466e-59,0.0005997001499250374,1.021575063909868e-58,dissociated,United Kingdom,1725
Economic,Security,Economic + Security,2659,716,33,61.28820517260072,-0.8831703709891944,-1.3658114217201935,-0.5216478869134596,0.21303417691493245,0.0014992503748125937,0.046089385474860335,-1.0172163755119639,0.1885396657903796,-1.3867541204611078,-0.6476786305628199,6.843276950791449e-08,0.0014992503748125937,8.211932340949739e-08,dissociated,United Kingdom,1725
Political,Ideational,Political + Ideational,3775,1032,200,258.13337256383767,-0.3673062075551616,-0.46800503957807654,-0.27863409622346913,0.04918576269963503,0.0004997501249375312,0.1937984496124031,-10.35261717496555,1.4163854418529298,-13.128732640997292,-7.576501708933808,2.6877606760555765e-13,0.0004997501249375312,3.225312811266692e-13,dissociated,United Kingdom,1750
Political,Economic,Political + Economic,3775,1032,151,218.19431348134665,-0.5295979140269671,-0.6724289608399365,-0.41329142376079164,0.06620831720901499,0.0004997501249375312,0.14631782945736435,-1.442510231892831,0.0972104093306939,-1.633042634180991,-1.2519778296046709,8.190633397452572e-50,0.0004997501249375312,1.6381266794905143e-49,dissociated,United Kingdom,1750
Political,Security,Political + Security,3775,1032,298,172.67231391234296,0.7855226352252306,0.6829972820549132,0.9026641060804141,0.05534784868325743,0.0004997501249375312,0.28875968992248063,0.31494577142870683,0.08862882202546365,0.14123328025879808,0.48865826259861556,0.000380088165196179,0.0004997501249375312,0.000380088165196179,associated,United Kingdom,1750
Ideational,Economic,Ideational + Economic,3775,1032,281,155.67231394760552,0.8499962055142526,0.7291946466352218,0.9734104928981478,0.06187290663709471,0.0004997501249375312,0.27228682170542634,-1.6551317303503128,0.08446667435721748,-1.8206864120904591,-1.4895770486101665,1.7029832331883938e-85,0.0004997501249375312,5.108949699565181e-85,associated,United Kingdom,1750
